FMCG,Quarter,Net Profit/(Loss) For the Period,Total Income From Operations,P/L Before Tax,Net Sales/Income from operations,Equity Share Capital,Non Current Asset,Current Asset,Total Asset,"P/L Before Int., Excpt. Items & Tax",Fixed Assets,Total Current Assets,Total Current Liabilities,Interest,EPS,NASDAQ INDEX,NSE FMCG Index,Crude Oil in USD,RBI Repo Rate,gain/loss %,1q_avg_diff,others_cr,others_dlr,others_dr,momentum_kama,momentum_pvo_hist,momentum_pvo_signal,momentum_pvo,momentum_ppo_hist,momentum_ppo_signal,momentum_ppo,momentum_roc,momentum_ao,momentum_wr,momentum_stoch_signal,momentum_stoch,momentum_uo,momentum_tsi,momentum_stoch_rsi_d,momentum_stoch_rsi_k,momentum_stoch_rsi,momentum_rsi,trend_psar_down_indicator,trend_psar_up_indicator,trend_psar_down,trend_psar_up,trend_aroon_ind,trend_aroon_down,trend_aroon_up,trend_visual_ichimoku_b,trend_visual_ichimoku_a,trend_cci,trend_adx_neg,trend_adx_pos,trend_adx,trend_stc,trend_ichimoku_b,trend_ichimoku_a,trend_ichimoku_base,trend_ichimoku_conv,trend_kst_diff,trend_kst_sig,trend_kst,trend_dpo,trend_mass_index,trend_trix,trend_vortex_ind_diff,trend_vortex_ind_neg,trend_vortex_ind_pos,trend_ema_slow,trend_ema_fast,trend_sma_slow,trend_sma_fast,trend_macd_diff,trend_macd_signal,trend_macd,volatility_ui,volatility_atr,volatility_dcp,volatility_dcw,volatility_dcm,volatility_dch,volatility_dcl,volatility_kcli,volatility_kchi,volatility_kcp,volatility_kcw,volatility_kcl,volatility_kch,volatility_kcc,volatility_bbli,volatility_bbhi,volatility_bbp,volatility_bbw,volatility_bbl,volatility_bbh,volatility_bbm,volume_nvi,volume_mfi,volume_vwap,volume_vpt,volume_sma_em,volume_em,volume_fi,volume_cmf,volume_obv,volume_adi,Stock Splits,Dividends,Volume,Close,Low,High,Open,PAT,EBITDA,ROE,ROA,ROCE,FAT,WCT,TAT,DEBT,ICR,DEBT Equity Ratio,P/E Ratio
BRITANNIA,2017q2,196.73,2089.34,291.51,2067.01,23.99,1691.26,2004.88,3696.14,291.86,869.09,2004.88,1089.42,0.35,16.39,6128.85,25423.08333,50.8,0.06,15.018132495570732,239.40548000092485,296.38014975854634,0.146788684232976,0.1556950687077793,1572.4246125053921,-1.0966208623095226,-2.816786303745257,-3.9134071660547796,-0.04435456471468701,1.311882991274624,1.2675284265599367,1.8591789631812181,40.07035591463278,-35.637426358020164,64.43506396473202,64.36257364197984,51.453011465879236,19.93223814432024,0.497324345299945,0.49252590874840635,0.49251107623073764,59.181531163481296,0.04918032786885246,0.04918032786885246,1605.9968902331455,1548.8636107719567,47.08196721311475,24.262295081967213,71.34426229508196,1442.5550205778434,1498.6674243971295,59.34170894570183,14.873140406454418,22.33971141042296,29.09280696924702,49.82144917843406,1530.1555458460673,1571.9761246877267,1559.389137432519,1584.5631119429347,-0.6395900484809606,44.434216257294544,43.79462620881359,-1.2362131587794585,25.617522948483433,0.19120834980565177,0.146962109189346,0.9186402002098005,1.0656023093991467,1561.4119288700715,1581.0305524749367,1561.1683461981793,1581.9798588987258,-0.5812413404305967,20.19986494529563,19.618623604865036,2.3882192774202466,37.13651475214287,0.6820624972055387,10.043319950916079,1566.730531315981,1645.7356554958699,1487.7254071360917,0.09836065573770492,0.21311475409836064,0.6419601882868304,4.728563886866175,1546.6932045688482,1621.6884758967994,1584.190840232824,0.01639344262295082,0.08196721311475409,0.6726293457272685,9.114639842152028,1498.978067775224,1642.2257878456137,1570.6019278104186,1038.7368381679648,61.65015320976323,1580.2708285217911,1639.420423166359,-26709.995903982464,-25555.25085344307,1427154.7233738177,0.03752329359589199,29025788.13114754,-4109478.2044108994,0.0,0.0,254450.75409836066,1594.1095210841445,1574.8218020716188,1612.7960711346077,1593.800292987967,0.09415892099897574,0.14102979666281246,8.200500208420175,0.05322579772411218,0.1119644610851952,2.4040548159569206,2.2822843160815327,2.4040548159569206,0.2947453289107015,833.8857142857144,0.41792751043456916,97.26110561831265
BRITANNIA,2017q3,208.69,2119.3,318.69,2077.15,23.99,1691.26,2004.88,3696.14,319.01,869.09,2004.88,1089.42,0.32,17.39,6424.25,25353.35,50.8,0.06,15.302181113723023,280.56778621331796,355.9090458354265,0.26810373807428367,0.2736373712025579,1803.182516412991,0.32079713012888833,-1.1924355313858555,-0.8716384012569671,0.05218789053480126,1.8012179463323552,1.8534058368671564,3.607861127643283,73.79898436091364,-25.72175635936409,74.55273488511435,74.2782436406359,52.03110220637105,33.170541436129064,0.5632839513860821,0.5570764285759153,0.5490195979963067,66.97104020144445,0.047619047619047616,0.031746031746031744,1793.7653231230122,1786.470315024853,70.60317460317461,12.317460317460318,82.92063492063492,1628.8034717951496,1669.8378508364,112.71423537175343,10.755595322064087,27.011873869424367,39.37112408193464,60.22706079221892,1715.847736096196,1791.4083330103756,1769.6362840724282,1813.1803819483227,2.3563851790462507,61.20519485667588,63.56158003572214,-8.82463931129092,24.67913138425457,0.26561043486541214,0.2819705232615992,0.8425854602555866,1.1245559835171859,1772.6344853190606,1805.8130674234403,1769.9487538692863,1805.8741677904886,1.1082199675920927,32.07036213678774,33.178582104379835,1.04376543408395,35.42044387449849,0.7991796154772737,8.991474716256828,1785.46527971723,1865.7395264728955,1705.1910329615646,0.015873015873015872,0.3333333333333333,0.8097984978732243,3.8144054414722897,1776.07189932176,1845.1584211928714,1810.615160257316,0.0,0.1746031746031746,0.8397515179897408,8.003250148558253,1713.5908792288544,1856.4853780953645,1785.0381286621093,1088.4485220210815,60.25339985946823,1803.564920028674,4175.936707827735,70591.10566245676,63318.981465236815,3715086.190619506,0.03564270595221189,32013658.666666668,-3533727.6015831847,0.0,0.1746031746031746,283232.31746031746,1833.5150010850693,1815.656002482966,1849.8534984615976,1830.4362122183106,0.09847119331854856,0.1534265700599379,8.699041267194666,0.056461605891551726,0.12237984900564695,2.4385276553636563,2.3150110327048696,2.4385276553636563,0.2947453289107015,996.90625,0.41792751043456916,105.43502018890565
BRITANNIA,2017q4,245.34,2385.38,373.75,2373.42,23.99,1691.26,2004.88,3696.14,374.19,869.09,2004.88,1089.42,0.44,20.43,6835.01,26119.75,50.8,0.06,1.7459476903131492,36.91077959614404,425.6730737430099,0.13012158731089263,0.13721502690814008,2088.6019105569962,-0.561713799190938,2.6646125836636347,2.1028987844726967,-0.08436515686693498,1.3667904641939432,1.2824253073270084,1.7520734994794356,50.38774240400285,-41.93325165311358,58.634269862343125,58.06674834688641,46.94645655394912,23.672050096359538,0.3398230382176898,0.33790459026420083,0.3353427906971595,60.472119408269656,0.04838709677419355,0.04838709677419355,2114.912567501592,2066.0463485155306,47.54838709677419,25.741935483870968,73.29032258064517,1895.7114228116975,1985.8049952793308,68.2593803654781,13.531360346344416,21.604760910076013,30.37295960279953,37.63595671304688,2017.8434385972464,2092.840233361692,2079.419341379841,2106.2611253435425,-3.1796203870341992,45.37255869146792,42.192938304433724,-2.152727385490189,25.36963326741694,0.19636483606765257,0.13510227445327205,0.9207063999347925,1.0558086743880646,2071.070584261435,2097.410886227247,2074.0484978839127,2098.175515943958,-1.5994151448642975,27.939717110676234,26.340301965811936,1.7079090041193423,43.81851365607074,0.6248723524084996,7.83888825922255,2091.123448920018,2172.728109196402,2009.5187886436336,0.016129032258064516,0.1774193548387097,0.6423631640459262,4.221866540082444,2057.5060391765032,2146.446960764739,2101.9764999706213,0.016129032258064516,0.14516129032258066,0.6794702432829347,6.560708244910587,2017.025372401121,2153.1973659510086,2085.1113691760647,1068.6612847697697,49.081815365828,2097.212189329917,2289.8743186486245,38782.747056237735,30309.125134082515,2441088.819511633,0.027332736335447565,38841801.29032258,-2742345.5453215293,0.0,0.0,391254.22580645164,2114.0827872983873,2093.674233626558,2137.870480697329,2116.752128164142,0.10285153728127175,0.15747318215907846,10.226761150479367,0.06637735583608846,0.14354821384728703,2.7446869714298865,2.6056627269350927,2.7446869714298865,0.2947453289107015,850.4318181818181,0.41792751043456916,103.47933369057206
BRITANNIA,2018q1,249.17,2411.0,379.49,2398.32,23.99,1691.26,2004.88,3696.14,379.87,869.09,2004.88,1089.42,0.38,20.75,7249.31,26589.46667,65.23,0.06,17.51044448436412,376.64853439331046,434.85105063262415,0.09001993913338187,0.09614870457725244,2153.747187485347,1.0398550453336928,-6.666483223297115,-5.626628177963422,0.026686662089281186,0.15592950954026177,0.18261617162954294,0.6001624851823977,8.9641351987201,-47.73014043239564,51.290197493827435,52.26985956760436,51.27641180554348,2.570444378218638,0.5164479137932597,0.5275185867536452,0.5411734373981585,52.016130615801536,0.05,0.06666666666666667,2175.543560129463,2095.435282640351,-2.533333333333333,56.46666666666667,53.93333333333333,2118.261548104123,2133.303622950077,4.685243870294807,18.110351813874157,16.934860641990863,16.129910986167932,38.997452125976295,2137.9079039685957,2139.1064073005778,2134.3615513288764,2143.8512632722795,1.1941193678133648,3.473165631288617,4.667284999101982,-2.792471516927079,24.847362276205317,0.020067068265888905,0.02078053423021426,0.9748225599101514,0.9956030941403657,2140.968941807935,2144.988480159302,2139.8462364783654,2144.3847073025177,0.5839047577582274,3.4356335936086455,4.019538351366873,2.116486464118719,44.0698195622698,0.5278566135210044,7.826997281980656,2138.5069531842973,2222.4150270907517,2054.5988792778426,0.05,0.11666666666666667,0.5637517974072842,3.986187701512135,2101.922707383549,2187.195819195171,2144.55926328936,0.05,0.03333333333333333,0.5349259092281055,5.650011993882002,2081.3976375621987,2202.6611254586346,2142.029381510417,1084.1853247705963,61.536044486454976,2142.807765791095,510.3515683880973,-33321.51943555977,-17762.24128891538,101994.16128902306,-0.022117189332464284,43572446.1,-2464468.2398369876,0.0,0.0,275398.06666666665,2150.9935668945313,2127.8554425749744,2170.800760260247,2150.290529024302,0.10334715885524678,0.15823159545014842,10.386411004585243,0.06741357199673173,0.1457271973974957,2.774166081763684,2.6336486575055162,2.774166081763684,0.2947453289107015,999.6578947368421,0.41792751043456916,103.66234057323042
BRITANNIA,2018q2,244.69,2388.38,373.26,2357.04,23.99,1859.78,2767.52,4627.3,373.57,1231.55,2767.52,1366.03,0.31,20.38,7339.56,28851.01667,65.23,0.06,14.009011190192659,354.09766481743463,528.5058469276881,0.3487875086663081,0.3561593891585233,2466.4792486977085,-0.27610186978359674,-3.2948760926399365,-3.570977962423533,0.09152968059380771,1.9531687251259329,2.0446984057197404,4.189345176509258,111.27575455475805,-23.37856980667846,76.60046635238913,76.62143019332154,55.34030669712677,32.20523252840276,0.5148050883626775,0.5116864665757227,0.5086018595389433,66.68458849029288,0.046875,0.046875,2497.058416296231,2435.678242158441,73.9375,16.5,90.4375,2207.56349007987,2281.3549726830165,118.82268911540719,12.69727970505131,28.475966627084766,32.89560467165195,67.27670728926122,2351.724050094893,2464.0280919346283,2433.3759146322,2494.680269237057,3.1184523062418648,65.3117165098693,68.43016881611116,-13.744282531738271,25.426485274518452,0.28830933183776647,0.3424271283051649,0.8151362204968714,1.1575633488020363,2432.4855128499044,2482.45569577058,2427.3677934499888,2481.6606992085776,2.5631220858207286,47.40706083485483,49.97018292067556,1.2518428174959906,49.04237768369066,0.8123288760330463,9.588289891413144,2453.2987631171573,2570.896695617452,2335.700830616862,0.0,0.359375,0.9117502773394733,3.984416000403291,2438.6316329057436,2538.0368515502782,2488.334242228011,0.0,0.171875,0.8598226168701777,8.95435807238418,2340.026355692168,2558.564450887422,2449.295403289795,1149.4068096913768,65.25077298633961,2472.0823606378967,2347.7436849423148,165568.38394057858,177494.12715867363,2954801.0994100994,0.11366948083731793,47432943.78125,-907568.0133476488,0.0,0.0,211042.28125,2527.642101287842,2499.857625212919,2550.6353233746577,2524.178907897423,0.10245019636741222,0.15835963751145504,10.199666527719884,0.05287964903939662,0.11454740024591645,1.9393284884901143,1.7041719883837916,1.9393284884901143,0.2952110301903918,1205.0645161290322,0.4188644301146485,124.02561831638086
BRITANNIA,2018q3,246.24,2406.69,375.42,2386.89,23.99,1859.78,2767.52,4627.3,375.89,1231.55,2767.52,1366.03,0.47,20.51,7942.56,31225.5,65.23,0.0625,-6.9895602937380055,-201.42093846055286,616.5533013548031,-0.0870792818434465,-0.07599408212370164,2890.6820617507333,0.7592968320346254,4.025819276447768,4.785116108482393,-0.298705849658946,1.1521184899163215,0.8534126402573755,-0.14210023579232747,33.47489607466967,-44.97640124251103,55.71799779408681,55.02359875748897,49.942443540880085,17.934055775067765,0.4250189752515038,0.42575159488021075,0.4266937854795656,56.873690448984455,0.06557377049180328,0.06557377049180328,2923.7394605463805,2873.135094331025,23.475409836065573,48.78688524590164,72.26229508196721,2617.9578492766605,2753.3398703326716,37.599704165697304,21.43524523914495,23.005065985426665,33.195743048738414,37.257762326483935,2791.9599162854597,2877.893949503244,2872.0891153726984,2883.69878363379,-10.051262915282555,44.70931327389302,34.65805035861047,4.450424044249459,25.449253725965573,0.16953726215681286,0.08107243607700966,0.9402712506276307,1.0213436867046404,2860.93742821793,2885.2180413021265,2875.6336312793096,2889.880996787483,-8.18019789649569,32.46081098069247,24.280613084196784,3.5975997989559816,63.88309628100578,0.574973452490141,11.381077618075048,2882.945990081161,3047.402561232357,2718.4894189299657,0.18032786885245902,0.29508196721311475,0.5637811646721029,4.53241278214143,2825.4556262029278,2955.9004385398584,2890.678032371393,0.03278688524590164,0.11475409836065574,0.6026761943624909,11.155795584611422,2725.1132706568387,3047.999553129662,2886.5564118932507,1185.972746758993,55.20370163636849,2880.987970675711,-1309.0665281464946,-72198.61300516127,-149860.89351216456,-1341784.9473922532,0.002173333763589429,49868446.72131147,-431930.4759382404,0.0,0.6147540983606558,322604.2295081967,2881.7397661052764,2847.1950114113984,2918.4928980209975,2894.6630563143517,0.10231479750196328,0.1572841647499466,10.264276781992498,0.053214617595574096,0.11525877955520393,1.9541959319556657,1.71723665527403,1.9541959319556657,0.2952110301903918,799.7659574468086,0.4188644301146485,140.50413291590814
BRITANNIA,2018q4,283.57,2704.62,432.34,2685.94,23.99,1859.78,2767.52,4627.3,432.7,1231.55,2767.52,1366.03,0.36,23.61,7090.57,29730.0,65.23,0.065,5.7741048804774815,154.7644202393908,566.469376319839,0.11082500450017055,0.12530231702100672,2686.61771253089,-1.3349794741826368,-1.2052818136150207,-2.5402612877976574,0.27034575257314575,-0.5921144671449587,-0.3217687145718129,1.3990657257571741,-1.709318610715944,-39.608060785590204,60.20901126821159,60.3919392144098,53.511495466536616,-0.8083366920669534,0.6452450559730115,0.6368593339142872,0.626245679427234,51.51655565234368,0.08196721311475409,0.06557377049180328,2718.73927095884,2581.5935039623455,9.770491803278688,45.90163934426229,55.67213114754098,2832.0662296147466,2731.8475936315504,27.61523178460055,19.78716847562291,18.830154605523436,28.840323725166765,58.70644173182856,2732.163656485859,2664.239663840139,2666.8883906924466,2661.5909369878327,10.053874644161064,-19.72134124789483,-9.667466603733766,-9.917216516713616,24.7683705837455,-0.08272023937047043,0.0938557845154274,0.9287751041430491,1.0226308886584765,2675.100284542553,2667.08325378923,2661.6100710932574,2662.298989551315,7.5716075424413045,-15.588638295763866,-8.017030753322564,4.505975443175102,79.54292561370671,0.5953780832343537,12.590194197393656,2656.546410938139,2823.94857647857,2489.1442453977083,0.04918032786885246,0.2459016393442623,0.6504946833126922,5.732643165658672,2587.2256137947597,2739.032006136577,2663.1288099656686,0.04918032786885246,0.03278688524590164,0.5845988571615478,11.127713818670209,2509.7043930090626,2805.1523248604303,2657.428358934746,1125.3572945806854,55.4104268049261,2659.8927635187206,1574.73460827639,11171.153836094456,51367.666199119965,1693205.3259738488,0.07005132691921546,50650286.44262295,135691.60535954835,0.03278688524590164,0.0,331443.5573770492,2680.3188276447236,2643.226718290458,2713.4999120324396,2682.6093983691458,0.1048465218773802,0.16096413173786456,11.82034180908712,0.06128195708080306,0.13267837376236863,2.1961105923429822,1.9298175513203804,2.1961105923429822,0.2952110301903918,1201.9444444444446,0.4188644301146485,113.5247279815639
EMAMILTD,2014q1,141.09,550.02,171.3,550.02,22.7,456.44,695.54,1151.98,172.27,418.6,695.54,318.16,0.97,6.22,4203.66,17264.05,93.17,0.08,0.8563081283223117,3.3064205950369683,-3.9888276607335067,-0.1374934204475363,-1.3650043413315567,388.38445759015934,1.031086147540572,5.353694082909401,6.384780230449972,-0.09060105799679131,-0.5088243747783205,-0.5994254327751117,-1.2833976837490286,-3.8171512812818746,-65.89563193773962,33.747651542980016,34.10436806226038,39.20566927608301,-42.42506482008367,0.30482386825965935,0.3144597021444214,0.33285386239663384,40.34556260101637,0.04838709677419355,0.03225806451612903,394.4112621118725,377.37776370104575,-31.225806451612904,58.45161290322581,27.225806451612904,928.9825843806099,938.8179543036773,-65.1530397852324,16.617396514681776,8.795238148519942,18.989738321314267,28.060910222915922,390.55626303524826,389.32440436435434,390.02182525373144,388.6269834749772,46.88121214249658,-395.2151553715043,-348.33394322900773,233.01824013637196,20.27652933389964,-1.2981654113931862,-0.0936641946306554,0.8148065760132829,0.7211423813826274,391.27668101114006,388.95200803571294,390.92173886180336,388.97662227783144,-0.34371891894028944,-1.9809540564867765,-2.324672975427066,2.577306067257133,7.185089875678874,0.3491830529214825,7.407966457062975,389.70366216948156,404.1108269974728,375.29649734149024,0.16129032258064516,0.03225806451612903,0.3143842440739316,4.25852346325017,380.8393429708081,397.40033873751867,389.1198408541634,0.12903225806451613,0.0,0.31075585285840845,6.151884129762077,378.3395460614562,402.2420718485542,390.2908089550052,999.0301314444025,39.34375881708234,390.10605323623616,-2331.9173214251405,-8839.493320402024,-7801.820418582543,-235338.2831870643,-0.2513284395941253,-605623.3548387097,-960253.8131780408,0.0,0.0,142003.0,386.1250974593624,382.7919442618772,391.1084054082433,387.4952239598582,0.25651794480200724,0.31144322024653653,6.215418502202644,0.12247608465424747,0.20660334364731,1.313951266125179,1.4574699242143199,1.313951266125179,0.27618535044011183,177.5979381443299,0.3815691636084527,62.07798994523512
EMAMILTD,2014q2,115.19,410.17,111.24,410.17,22.7,429.28,831.18,1260.46,116.79,382.09,831.18,283.67,1.27,5.08,4255.12,17612.95,93.17,0.08,35.333467109833464,137.59965734707635,-3.166676187894834,0.2929162427375451,0.31940923778799385,383.1844986184408,-1.0134349730995935,6.635329668668762,5.621894695569169,0.2436578656423768,0.2333444628041187,0.4770023284464955,2.4498333304558604,5.556981449738685,-42.276027957929735,56.96883573690718,57.723972042070265,48.23560958960248,3.262774029214523,0.585974341632451,0.5892640025562669,0.586440365688158,53.64864092188959,0.04918032786885246,0.06557377049180328,392.21866251646645,376.59314762719725,18.557377049180328,41.63934426229508,60.19672131147541,382.2537743497547,381.6499965035055,49.01045705299246,17.0727628880589,21.144555064335826,20.679872037159114,65.06953806956454,383.6738375343087,385.57930390456715,383.858856662365,387.2997511467693,7.900620692642272,4.0122996660809225,11.912920358723195,-1.5081579739930193,25.766092761737408,0.0347542742803784,0.10263089872632915,0.9256608491025738,1.028291747828903,383.0960839602426,385.00758775280826,381.36754033784996,384.4405440033459,0.9580595944932412,0.9534441980724192,1.9115037925656604,3.649274131570525,11.105770267548726,0.5860625607850583,12.074301085840709,384.5851163407403,407.7702716656235,361.39996101585706,0.11475409836065574,0.21311475409836064,0.6578835955524857,5.905330025342372,373.84569523829276,396.71184735598257,385.27877129713767,0.01639344262295082,0.08196721311475409,0.6383841525717444,10.668559272181648,361.7588610302182,402.7662629912181,382.26256201071817,917.3441670238645,62.181265238735406,386.08134869144135,9075.038654036862,-5163.4490566959785,-3365.2650319895884,1440122.9880264387,0.04760822264161217,1204733.213114754,-1387126.1410724688,0.0,0.0,257588.8524590164,389.43151805439936,383.4699498560243,395.4139048895619,388.4401970166584,0.28083477582465805,0.2712046224736085,5.074449339207049,0.09138727131364739,0.11956510611287996,1.073490538878275,0.7491552665704736,1.073490538878275,0.22505275851673198,91.96062992125985,0.29041042598716205,76.65974764850381
EMAMILTD,2014q3,65.76,442.04,86.55,442.04,22.7,429.28,831.18,1260.46,87.3,382.09,831.18,283.67,0.75,2.9,4481.14,19321.13333,93.17,0.08,34.79535637077127,183.3823756660081,31.047894432613884,0.5301776532260233,0.5511278133728114,509.1544256478479,-0.63297470323196,-1.390954481100273,-2.0239291843322333,0.12177932725990563,3.8317950122569764,3.953574339516882,8.120632741523336,44.56998944161289,-27.95668032773988,72.66914592866543,72.04331967226011,53.4504883372215,34.99993075548466,0.4710971049420078,0.46492210218117136,0.456883306696896,67.54836924338247,0.047619047619047616,0.031746031746031744,505.9815924052069,495.3401896599397,69.07936507936508,14.476190476190476,83.55555555555556,413.8470193505093,432.21421961191345,107.30464730233821,11.447638564642755,29.92329954703593,38.69787243035167,59.84219807176823,466.97897819748124,504.40471428469726,492.6124930250405,516.1969355443539,5.162223574684753,138.77071345912728,143.93293703381204,-5.526618618435333,25.660919254235488,0.5792330987762238,0.3253658164593818,0.8231981988214518,1.1485640152808336,490.23655147676834,510.00221245793443,488.1047856816442,509.8643267999881,0.969273694091887,18.796387287074257,19.76566098116614,2.4321006440616255,18.784418272965237,0.7777865213789629,18.99801798756789,500.5493224116798,548.4515346113554,452.6471102120041,0.0,0.36507936507936506,0.8868136524257174,7.430987003668839,493.5636755972366,531.9814503480267,512.7725629726316,0.0,0.20634920634920634,0.8245112760284501,18.53218031411676,450.46815129577385,543.4929761398195,496.98056371779666,949.2908113897139,68.57812452104194,508.0513032262786,3795.4364603020745,19417.869065864797,18557.50382366089,1233074.4263877575,0.08777277532301694,7139185.365079365,233476.18305307985,0.0,0.09523809523809523,269525.873015873,527.0311754014757,516.5461370630361,536.4067341737789,525.1116639569055,0.14876481766355987,0.19579676047416522,2.8969162995594715,0.052171429478127036,0.08937437934458789,1.1569002067575704,0.8073642490548119,1.1569002067575704,0.22505275851673198,116.39999999999999,0.29041042598716205,181.73488806947438
EMAMILTD,2014q4,89.12,444.1,112.7,444.1,22.7,429.28,831.18,1260.46,113.97,382.09,831.18,283.67,1.27,3.93,4719.47,19849.18333,93.17,0.08,26.262896612713543,186.5751764395602,76.64647631683403,0.48110736140466576,0.501617607205924,692.7868791029314,0.3153145672737293,-3.3957314606920743,-3.0804168934183447,-0.12616195117230553,3.2833733510652836,3.1572113998929776,4.929230486423051,44.897624318587766,-35.0585386910785,64.30334327225783,64.9414613089215,48.25675921373991,29.484293414413365,0.46833618166635205,0.47404488838897896,0.4848584629515106,63.9204033032046,0.034482758620689655,0.05172413793103448,692.8133475740854,678.306847594896,41.58620689655172,25.448275862068964,67.03448275862068,561.4946459203956,607.4936783730618,63.95395801907555,14.42597430524646,25.319854955884846,36.09248489258799,45.9352050077453,638.7274266187708,687.3672900643965,676.6690208715553,698.0655592572377,-4.757209548885736,120.09230202907732,115.33509248019159,-2.392117940968484,25.245038798080138,0.4866977256393689,0.2247057761299012,0.8447675164940958,1.069473292623997,672.7095339092508,694.2831036326378,672.985104588678,694.6955626915241,-0.4413070186204764,22.014876742007438,21.573569723386967,3.13377516883818,23.825745110116337,0.6889077404810201,17.574106376233708,684.8382635360857,744.7833965734848,624.8931304986866,0.05172413793103448,0.3793103448275862,0.788405998493149,6.49450091780137,675.2766178260899,720.7194796664382,697.9980487462642,0.0,0.08620689655172414,0.7032402815554992,16.03622216787575,628.3115525875616,737.8589179724465,683.0852352800041,1080.2263853407562,63.611862808018195,693.2215753075459,4539.414490255798,19480.40001588421,19182.394234445634,1398108.9179438562,-0.05193668703767007,11480860.793103449,-314016.3010589389,0.0,0.0,255397.72413793104,710.4135510674838,700.1496793825228,722.7869433373479,709.1674665925866,0.2006755235307363,0.25377167304661113,3.925991189427313,0.07070434603240087,0.1166780986701338,1.1622916066895235,0.8111267374111889,1.1622916066895235,0.22505275851673198,89.74015748031496,0.29041042598716205,180.76680688740046
EMAMILTD,2015q1,162.41,626.76,209.44,626.76,22.7,429.28,831.18,1260.46,211.4,382.09,831.18,283.67,1.96,7.16,4833.22,20715.9,48.66,0.0775,19.3350346706064,173.43308145491812,123.03895776192566,0.2616670907548205,0.27353309212327653,878.6979432343082,-0.08663662527478576,4.822743154649164,4.7361065293743785,-0.0346676922955576,2.4059740989242155,2.371306406628658,4.26587515190004,41.42698984571678,-37.88138862270534,62.70676363645045,62.11861137729466,49.19468675808128,26.172983467142245,0.4893659812360197,0.4858998307660181,0.4786825813095814,62.84788136522598,0.04918032786885246,0.03278688524590164,890.0208355938419,861.2285417668623,38.42622950819672,29.18032786885246,67.60655737704919,743.3900889410697,799.6417531818314,72.11178059878168,11.940357981216394,24.43526689858746,33.572761729633605,49.87003458948187,824.113085121053,875.4985299194911,863.0018310667815,887.9952287722009,-1.0350497997096977,79.21936280948914,78.18431300977944,-5.266986484214909,25.165454236477164,0.34848434044968335,0.20610728827990876,0.8688724986057044,1.074979786885613,861.099779478465,881.5028178550411,861.1863120080243,881.5056100647306,-0.043688438858100344,20.44672681543419,20.403038376576085,2.261872104105605,25.411204336106522,0.683278559438643,13.217030106223179,871.8662379667605,929.1028725419183,814.6296033916028,0.01639344262295082,0.2786885245901639,0.730774556753228,5.656584459151259,859.485450000303,909.8539962824051,884.669723141354,0.01639344262295082,0.16393442622950818,0.7137437284330638,11.852401186264455,818.4559557712817,920.9999762455601,869.7279660084209,1091.106015324696,65.77651053249363,881.0198933365,4588.932836051978,6610.61900587913,1590.1291013953553,2227834.3460196997,0.016276908438291764,16774795.50819672,-619930.380928802,0.0,0.0,408885.7049180328,896.988727507044,884.0978882809586,909.7789938856968,898.5540610251962,0.2591263003382475,0.33416299700044677,7.154625550660793,0.1288497849991273,0.21642318205550837,1.6403465152189276,1.1447462146810103,1.6403465152189276,0.22505275851673198,107.85714285714286,0.29041042598716205,125.27775523841396
EMAMILTD,2015q2,132.34,495.74,146.29,495.74,22.7,496.89,1058.98,1555.87,147.21,448.92,1058.98,291.68,0.92,5.83,4999.44,19924.58333,48.66,0.075,24.41039169058252,261.29415630903395,166.16361757415314,0.4046918961985187,0.4347821412006117,1045.5287485439276,0.09868474156549865,-0.9819935499392926,-0.8833088083737939,0.08982183318662822,2.106542461759779,2.1963642949464073,4.690466449325123,52.14864896098137,-34.13887225012501,65.47828771500066,65.86112774987498,49.92463208769052,18.372346081068656,0.5005419382139056,0.4987574079366043,0.4979991381111418,59.7567653983756,0.04918032786885246,0.04918032786885246,1066.9554795524157,1012.9730770839685,51.01639344262295,33.049180327868854,84.06557377049181,921.1667619457332,958.1493203063139,79.24036246631965,16.359757022928406,25.3822091437939,27.439011392077887,66.1364759471313,993.9240570900683,1040.8123984341014,1024.558589875263,1057.0662069929401,3.4416114010017753,71.12262197712462,74.5642333781264,-7.056653482405872,25.519064198145763,0.3094977223138472,0.19454942740623443,0.8781367322043507,1.072686159610585,1025.5134057797654,1048.7698721774525,1023.258523524935,1047.869949257439,1.2805970365004749,21.975869361186625,23.256466397687106,4.0148047655833,38.41515586279652,0.6980647519939944,16.863543109481256,1034.3559880156952,1121.7168352095111,946.9951408218794,0.08196721311475409,0.29508196721311475,0.755623208390989,7.260299321477938,1014.1768892971062,1090.3457121212016,1052.2613007091538,0.0,0.18032786885245902,0.7356489930145562,15.241203436992384,954.4096163211389,1112.44208996168,1033.4258531414096,1059.166806146832,60.64746162269706,1049.2451714243175,6340.037678876314,14288.804831351605,22577.86587540048,2968710.888782502,-0.01139790012909432,22351009.967213117,101469.23317079747,0.0,0.0,388992.0,1070.4218089619621,1051.9555410100502,1090.206507433821,1071.0009620439012,0.2669544519304474,0.29509420260620484,5.829955947136564,0.0850585203133938,0.11644610382932948,1.1042947518488817,0.6460836700117295,1.1042947518488817,0.1874706755705811,160.0108695652174,0.2307248119349149,183.60579913584257
